,obj_id,area[ha],ativo[ha],coda,mean[$/ha],ecoserv,prob_deforest,price[$]
8845,408271,52.6282,34.20831798,2,2617.3,0.455509661,0.7269076309999999,137743.7879
8220,393026,24.0127,15.60828542,1,5736.6,0.484294519,0.0,137751.2548
6652,299647,55.3724,29.66629521,1,2491.5,0.496750199,0.710843373,137960.3346
15375,771584,55.1424,33.84254687,1,2506.3,0.594244523,0.694779116,138203.3971
5816,280103,55.7258,33.28004151,1,2484.1,0.511941579,0.0,138428.4598
13195,702466,48.887,11.75050047,1,2839.3,0.49890155,0.0,138804.8591
6574,297819,25.1864,1.27993918,1,5532.1,0.325947432,0.0,139333.6834
1100,43017,35.1202,20.46480163,1,3981.5,0.313672858,0.0,139831.0763
8014,387287,22.4923,11.18506129,2,6224.6,0.45914383200000003,0.0,140005.5706
14901,753090,18.8944,6.28136598,1,7448.8,0.597063777,0.0,140740.6067
24720,1340024,43.562,2.24623642,1,3235.2,0.60819936,0.0,140931.7824
5182,256335,37.1418,24.14218729,1,3801.3,0.540589598,0.710843373,141187.1243
7518,362509,20.2941,13.07246616,1,6981.0,0.478294885,0.0,141673.1121
6837,309461,57.725,33.52127379,1,2461.9,0.562194581,0.710843373,142113.1775
13457,707076,46.4524,20.80272521,1,3068.7,0.489852167,0.128514056,142548.4799
16136,837862,58.3857,37.95070513,1,2447.1,0.5616915370000001,0.0,142875.6465
5409,266471,35.7883,6.072040575,1,3993.7,0.501112474,0.935742972,142927.7337
7480,360829,51.2817,33.25503636,1,2787.5,0.732092415,0.6787148590000001,142947.7388
6011,286289,50.0414,29.52689076,1,2861.5,0.412884721,0.710843373,143193.4661
4662,245205,58.6759,35.71597577,1,2447.1,0.493183335,0.8995983940000001,143585.7949
5806,280457,54.5145,34.74345264,1,2639.5,0.508211845,0.0,143891.0228
15372,771568,50.8662,32.91607898,1,2831.9,0.598227379,0.6345381529999999,144047.9918
5120,255487,56.0738,10.53152027,1,2587.7,0.514751815,0.506024096,145102.1723
5011,251467,55.101000000000006,35.81563876,1,2646.9,0.57200942,0.576305221,145846.8369
8861,408799,53.603,33.42091844,2,2735.7,0.455163606,0.0,146641.7271
35,7469,25.2873,6.847691295,1,5809.8,0.520357171,0.0,146914.1555
24719,1340023,45.4677,2.24623642,1,3235.2,0.60819936,0.0,147097.103
6571,297207,36.97,12.97004548,1,3995.4,0.346718429,0.0,147709.938
14181,733694,17.5947,11.294469099999999,1,8400.0,0.7181582959999999,0.0,147795.48
6499,296327,21.6196,13.52222612,1,6875.2,0.318661262,0.959839357,148639.0739
8851,407896,60.018,3.37491492,2,2476.7,0.453069247,0.0,148646.5806
14764,750010,60.1028,5.66673698,1,2476.7,0.5885971529999999,0.7269076309999999,148856.6048
4332,236101,60.8294,36.68012257,1,2454.5,0.44399463100000003,0.0,149305.7623
15400,772006,60.199,18.29516753,1,2484.1,0.555592332,0.654618474,149540.3359
5652,278029,21.7978,9.9790301,1,6875.8,0.549684346,0.642570281,149877.3132
9489,447943,40.1424,16.06747883,2,3745.8,0.5719845889999999,0.0,150365.4019
10194,487478,24.3041,0.23727288,1,6190.5,0.512203515,0.0,150454.5311
13342,705672,24.261999999999997,2.2585577000000003,1,6217.4,0.603665221,0.0,150846.5588
4705,245367,26.8323,13.15161132,1,5626.8,0.480615988,0.0,150979.9856
5012,251473,60.946999999999996,39.61553421,1,2491.5,0.5628551620000001,0.654618474,151849.4505
6575,297351,35.0446,18.22395039,1,4334.2,0.33180258,0.97188755,151890.3053
12360,674840,27.8176,1.081436425,1,5487.4,0.526234639,0.895582329,152646.2982
8819,408343,56.8771,12.10841463,2,2683.9,0.555367907,0.6345381529999999,152652.4487
11369,557573,56.8771,18.2207948,2,2691.3,0.562697892,0.0,153073.3392
5860,281321,61.2758,38.69180393,1,2506.3,0.5915671779999999,0.915662651,153575.5375
6217,288431,40.4077,11.00370057,1,3808.7,0.511630255,0.0,153900.807
6646,299393,41.361999999999995,10.43455638,1,3742.1,0.567830226,0.0,154780.7402
13125,701678,63.3539,34.24685765,1,2447.1,0.6348179860000001,0.156626506,155033.3287
19904,1021191,63.413999999999994,27.38678436,1,2447.1,0.50536876,0.0,155180.3994
13246,704014,63.7284,41.18445663,1,2439.7,0.522786521,0.654618474,155478.1775
8847,408613,52.128,32.91720712,2,2991.0,0.457535679,0.851405622,155914.848
9837,464155,36.6318,4.458046385,1,4260.1,0.504933596,0.0,156055.1312
3301,192299,26.109,6.00748604,2,6007.1,0.541217376,0.8152610440000001,156839.3739
8794,407750,63.9439,41.52734411,2,2454.5,0.466899405,0.33734939799999997,156950.3026
5830,280783,63.1055,20.0185919,1,2491.5,0.565409908,0.710843373,157227.3533
15403,772078,63.9945,13.47634204,1,2461.9,0.663949138,0.108433735,157548.0596
15331,770736,64.5864,36.81838992,1,2439.7,0.505248099,0.116465863,157571.4401
7000,319099,37.7804,18.54815467,1,4215.7,0.610230361,0.7510040159999999,159270.8323
14765,750018,63.1785,39.69882128,1,2528.5,0.575247041,0.654618474,159746.8373
6671,300221,63.0455,31.05342081,1,2535.9,0.549759511,0.710843373,159877.0835
17283,899104,63.6852,32.73491039,2,2521.1,0.49213927799999996,0.6345381529999999,160556.7577
5707,279241,39.6738,17.75340536,1,4052.9,0.589005353,0.7510040159999999,160793.94400000002
13144,701960,59.7995,35.86968709,1,2720.9,0.500201854,0.5742971889999999,162708.4596
13268,703838,44.7298,29.07439308,1,3668.1,0.5082760239999999,0.0,164073.3794
17658,905394,63.2388,38.78531301,2,2595.1,0.593031011,0.172690763,164111.0099
7491,361571,45.4667,13.55323943,1,3616.3,0.51174624,0.7510040159999999,164421.2272
5450,267111,38.4195,13.97268391,1,4289.7,0.541437457,0.0,164808.1292
4509,242147,30.6253,10.90647562,1,5407.2,0.411940405,0.0,165597.1222
13057,699360,20.0061,0.574079595,1,8304.5,0.560672204,0.0,166140.6575
7699,370222,57.419,6.82637306,1,2905.9,0.727671618,0.5742971889999999,166853.8721
17287,899122,50.5315,11.84544887,2,3305.5,0.49516215399999997,0.0,167031.8733
16063,834684,68.2657,7.372735615,1,2447.1,0.5578105839999999,0.9437751,167052.9945
4460,241181,23.9287,1.99434049,1,7029.8,0.44562148799999995,0.0,168213.9753
17224,895653,45.7807,18.63585814,2,3675.5,0.507747646,0.935742972,168266.9629
5421,266115,40.9314,19.53592551,1,4126.9,0.5286048000000001,0.710843373,168919.7947
18243,943183,68.1669,33.29476773,2,2498.9,0.563148986,0.7510040159999999,170342.2664
10172,480881,40.6639,5.364823465,1,4201.1,0.327139348,0.0,170833.1103
19864,1021185,69.9044,14.80860349,1,2447.1,0.530834444,0.19277108399999998,171063.0572
5396,266077,40.028,26.01818258,1,4274.9,0.516058996,0.7510040159999999,171115.6972
19251,989269,44.3137,16.63374176,1,3863.7,0.528015971,0.8072289159999999,171214.8427
4418,240539,24.2744,2.50198524,1,7066.4,0.267503634,0.0,171532.6202
17312,900141,50.0051,31.50329531,2,3431.3,0.472530169,0.6345381529999999,171582.4996
12744,684148,65.033,0.209533665,1,2639.5,0.513962402,0.345381526,171654.6035
6160,288307,40.2243,24.04191307,1,4289.7,0.50374887,0.7510040159999999,172550.1797
17305,899719,54.0864,32.70431042,1,3194.5,0.601127014,0.879518072,172779.0048
5380,264791,24.1348,12.60980905,1,7177.9,0.389734679,0.710843373,173237.1809
25552,1384782,28.9065,0.7166771,1,5998.3,0.587190866,0.0,173389.859
21681,1192099,24.9817,0.38921469999999997,1,6949.5,0.7098708090000001,0.9638554220000001,173610.3242
14918,752342,26.3609,9.09277393,1,6628.2,0.561897812,0.0,174725.3174
4319,236555,70.3495,35.37420634,1,2484.1,0.359543746,0.204819277,174755.193
16059,834372,30.6595,19.9286763,1,5703.1,0.557974166,0.8072289159999999,174854.1945
5378,264713,31.4435,1.022145585,1,5590.4,0.428983385,0.7510040159999999,175781.7424
7926,384296,43.3888,24.89141295,1,4053.0,0.47094977200000004,0.0,175854.8064
17664,905544,66.2123,36.90486486,2,2676.5,0.596746418,0.172690763,177217.22100000002
1589,108525,70.7129,7.24930648,2,2506.3,0.481273801,0.9236947790000001,177227.7413
15415,771288,72.7511,6.441109455,1,2439.7,0.7048215659999999,0.630522088,177490.8587
7460,359335,41.7126,25.11280364,1,4260.1,0.540733095,0.935742972,177699.8473
18515,959107,24.7019,10.44255784,1,7204.8,0.634859094,0.0,177972.2491
9092,425135,43.1409,2.82707663,1,4126.9,0.531350994,0.0,178038.1802
4287,233549,55.5008,5.005940225,1,3216.7,0.648302293,0.0,178529.4234
5731,279765,73.4464,47.25872229,1,2439.7,0.5574149429999999,0.951807229,179187.1821
7447,358677,25.3536,16.47984098,1,7078.6,0.485706036,0.710843373,179467.99300000002
10564,516557,31.9671,0.17864694,1,5621.7,0.434203574,0.0,179709.4461
2447,172319,71.681,39.5926201,1,2511.5,0.5225641639999999,0.0,180026.8315
3297,191948,29.7286,3.264695385,2,6059.1,0.54925851,0.0,180128.5603
2499,173683,29.7045,3.17908876,1,6079.9,0.5395060389999999,0.0,180600.3896
3135,188999,54.7998,29.25244047,2,3295.9,0.6122248920000001,0.345381526,180614.6608
5143,255517,73.7645,41.37908326,1,2461.9,0.458144801,0.204819277,181600.8226
4270,233523,64.8984,8.17840042,1,2809.7,0.646136355,0.502008032,182345.0345
16208,840320,63.5969,38.33800548,1,2868.9,0.552057652,0.0,182453.1464
24602,1330382,43.8753,4.77506332,2,4170.3,0.6780516590000001,0.0,182973.1636
4266,232989,52.3371,34.01909082,1,3497.9,0.55315482,0.0,183069.9421
6654,299947,42.4642,26.19449746,1,4311.9,0.607621537,0.7510040159999999,183101.384
26796,1498662,25.8388,5.16775132,1,7104.7,0.692697398,0.7510040159999999,183576.9224
4606,243879,45.1624,2.19665983,1,4077.4,0.47593462700000005,0.0,184145.1698
5789,280557,61.5374,34.29258194,1,2994.7,0.604538066,0.5742971889999999,184286.0518
5188,256277,55.1649,15.58701766,1,3342.5,0.577789949,0.0,184388.6783
12501,678424,35.1223,8.82948707,1,5263.0,0.57446942,0.46184739,184848.6649
6501,296343,45.8602,21.74847948,1,4031.7,0.326515557,0.97188755,184894.5683
16210,840630,75.3835,41.99925459,1,2454.5,0.6208440239999999,0.935742972,185028.8008
259,13465,30.5366,11.1009257,1,6070.1,0.308595642,0.0,185360.2157
6145,288093,42.993,21.1715986,1,4311.9,0.486360542,0.7510040159999999,185381.5167
15453,772868,59.0762,29.35231306,1,3142.7,0.541468602,0.46184739,185658.7737
11441,568857,31.0322,6.20643196,2,6011.1,0.451378424,0.345381526,186537.6574
16101,836376,26.1073,16.54554291,1,7163.5,0.5213899470000001,0.0,187019.6435
7519,362621,27.9958,13.18093049,1,6712.6,0.47856531,0.0,187924.6071
5746,279567,66.6778,17.72781318,1,2831.9,0.570578251,0.6787148590000001,188824.8618
5169,256169,59.3094,8.066081025,1,3209.3,0.47065860200000004,0.522088353,190341.6574
4414,240989,46.6991,30.29957502,1,4077.4,0.49998402299999994,0.23694779100000002,190410.9103
9091,425134,46.3096,2.82707663,1,4126.9,0.531350994,0.0,191115.0882
25417,1377018,39.1497,7.554401400000001,2,4913.7,0.60505634,0.0,192369.8809
6170,288501,51.6764,31.44013498,1,3727.3,0.496432052,0.710843373,192613.4457
7433,357353,47.3224,11.75956936,1,4075.9,0.402696609,0.0,192881.3702
4286,233485,74.6812,17.34980014,1,2587.7,0.649668134,0.0,193252.5412
20180,1034298,39.711,25.01588271,2,4869.6,0.563017067,0.787148594,193376.6856
12703,683866,79.1528,39.63171618,1,2447.1,0.55498048,0.139223561,193694.8169
22419,1222497,48.8855,2.14692078,1,3964.0,0.710593551,0.0,193782.122
4248,232687,46.0324,25.92107619,1,4230.5,0.454658964,0.7510040159999999,194740.0682
17311,900121,79.8397,45.45535813,2,2454.5,0.46189068200000005,0.369477912,195966.5436
4257,232987,52.4254,34.07648751,1,3742.1,0.472347594,0.642570281,196181.0893
7503,361585,47.855,16.10577698,1,4099.5,0.397323232,0.0,196181.5725
13161,702244,78.5127,2.95700571,1,2498.9,0.522127004,0.951807229,196195.38600000003
6668,300041,77.4755,49.97061466,1,2535.9,0.529536198,0.0,196470.1205
17687,905971,78.9523,12.12372368,2,2491.5,0.71129764,0.0,196709.6555
12701,683826,80.0274,47.57793276,1,2465.6,0.5228383529999999,0.273092369,197315.5574
5162,256037,70.03399999999999,20.94848406,1,2824.5,0.522473359,0.935742972,197811.033
5176,256271,73.7846,42.9835388,1,2695.0,0.5274923189999999,0.710843373,198849.497
5855,281301,78.7596,19.01765559,1,2528.5,0.519315682,0.710843373,199143.6486
5877,281411,81.1983,52.75126994,1,2454.5,0.536309975,0.0,199301.2274
14326,737192,34.3146,18.63507731,1,5829.6,0.545238022,0.626506024,200040.3922
13413,706866,63.5033,6.277169635,1,3150.1,0.590106111,0.128514056,200041.7453
24598,1331411,50.0066,3.00131912,2,4002.3,0.712740319,0.5742971889999999,200141.4152
11447,568741,29.548000000000002,5.5372322,2,6778.1,0.440511845,0.0,200279.2988
5212,256605,76.5682,29.76931954,1,2617.3,0.559228725,0.7510040159999999,200401.9499
2806,181385,45.3256,29.45307047,1,4423.7,0.67421822,0.0,200506.8567
24606,1331360,50.0098,3.98349076,2,4014.3,0.7163672990000001,0.0,200754.3401
24600,1331432,49.908,2.97483978,2,4026.3,0.71610882,0.5742971889999999,200944.5804
5425,266567,54.7396,31.59216366,1,3682.9,0.528295677,0.522088353,201600.4728
13102,701132,75.423,16.9515728,1,2676.5,0.48720886,0.0,201869.6595
1905,152963,48.5086,10.70334356,1,4166.4,0.604528055,0.7510040159999999,202106.23100000003
17270,897534,83.0399,49.85114973,2,2439.7,0.45898522399999997,0.172690763,202592.444
13051,700308,82.3012,29.36388818,1,2461.9,0.465455997,0.951807229,202617.3243
6220,288587,47.7387,29.2074707,1,4245.3,0.505163446,0.0,202665.1031
15410,771698,82.5809,28.64304198,1,2454.5,0.556134351,0.0,202694.8191
13166,702434,50.7182,11.20931433,1,4001.1,0.510147338,0.7510040159999999,202928.59
10059,476911,48.6062,14.59268515,1,4189.0,0.286932888,0.345381526,203611.3718
12742,684136,80.1641,51.2300789,1,2543.3,0.518564623,0.27710843399999996,203881.3555
6592,298203,51.0867,33.00924569,1,3995.4,0.329842101,0.542168675,204111.8012
5849,281207,61.2197,36.97583409,1,3357.3,0.6028162739999999,0.8995983940000001,205532.8988
7448,358755,50.1623,1.03246002,1,4099.5,0.440568387,0.959839357,205640.3489
5405,266317,48.5288,23.06536122,1,4252.7,0.49374036600000004,0.951807229,206378.4278
13191,702200,82.1426,27.85993007,1,2528.5,0.516989784,0.0,207697.5641
16108,835330,80.5281,42.34238666,1,2580.3,0.5386271810000001,0.0,207786.6564
5126,255573,84.34,51.71066095,1,2469.3,0.519749469,0.204819277,208260.762
5889,281555,75.1165,42.14246328,1,2772.7,0.581180289,0.489959839,208275.5196
6831,309457,80.9245,52.06211283,1,2587.7,0.575819023,0.935742972,209408.3286
11459,571729,52.56100000000001,8.44608384,2,3993.3,0.46066227600000004,0.345381526,209891.8413
5432,266887,51.4559,32.94589805,1,4082.5,0.5138378229999999,0.710843373,210068.7118
7693,369925,71.5949,11.89621658,1,2935.5,0.7282741490000001,0.0,210166.829
24596,1331405,49.8407,9.9681366,2,4218.3,0.715090989,0.44979919700000004,210243.0248
7501,361205,47.2093,9.686070415,1,4453.5,0.26440767,0.0,210246.6176
10094,477287,50.4935,1.55837175,2,4164.8,0.31967213699999997,0.0,210295.3288
19555,1011109,86.6427,24.16404035,2,2439.7,0.570205199,0.7510040159999999,211382.1952
4501,242493,31.0217,11.86713255,1,6834.6,0.493784551,0.6345381529999999,212020.9108
7925,384295,52.4032,24.89141295,1,4053.0,0.47094977200000004,0.0,212390.1696
6209,288997,49.2754,17.3241535,1,4311.9,0.509286742,0.939759036,212470.5973
13971,726614,86.6028,30.25368769,1,2454.5,0.536578405,0.184738956,212566.5726
17292,899298,85.76799999999999,28.36074794,2,2491.5,0.460283441,0.088353414,213690.97199999998
4609,243753,30.3499,19.70834444,1,7054.2,0.416291814,0.8995983940000001,214094.2646
17236,895974,51.0773,23.20021588,2,4193.5,0.509212766,0.7269076309999999,214192.6576
5836,280877,80.1526,50.33296051,1,2676.5,0.58323197,0.5742971889999999,214528.4339
15215,764782,77.5712,12.51156503,1,2772.7,0.58646996,0.0,215081.6662
4649,244303,48.687,14.07934097,1,4419.0,0.472529734,0.0,215147.853
9835,463645,50.5604,3.532984585,1,4311.9,0.51897192,0.0,218011.3888
5193,256043,87.3049,55.85195122,1,2498.9,0.452251554,0.10441767099999999,218166.2146
6838,309465,88.7112,11.60437547,1,2461.9,0.5587868229999999,0.710843373,218398.1033
15426,772330,88.5622,57.07490159,1,2469.3,0.5207744320000001,0.240963855,218686.6405
4732,246235,48.343,9.62373962,1,4528.8,0.438623936,0.710843373,218935.7784
15396,771980,87.8696,13.76435574,1,2506.3,0.6949909059999999,0.6144578310000001,220227.5785
6669,300145,90.1614,9.02532466,1,2447.1,0.6080914860000001,0.0,220633.9619
21840,1195991,62.6172,9.52345352,1,3537.1,0.672375829,0.0,221483.2981
4417,240471,37.9011,24.63569524,1,5858.6,0.505418429,0.0,222047.3845
5119,255485,69.8583,40.40791931,1,3179.7,0.560707508,0.6927710840000001,222128.4365
4217,232877,91.1665,25.71882401,1,2439.7,0.589065313,0.7510040159999999,222418.91
10247,494296,26.2925,4.67892876,2,8471.4,0.642368856,0.0,222734.2845
6456,295531,55.263999999999996,10.81605147,1,4043.8,0.328501397,0.7510040159999999,223476.5632
14723,750240,91.1727,33.09614412,1,2454.5,0.581305638,0.7269076309999999,223783.3922
6610,298891,51.8393,7.577048505,1,4322.1,0.323479668,0.7510040159999999,224054.6385
4666,245301,49.5833,15.99704707,1,4528.8,0.421233178,0.97188755,224552.849
4528,242953,49.4481,31.58069324,1,4553.2,0.469951744,0.907630522,225147.0889
5045,252459,57.0618,11.00909882,1,3946.1,0.52776627,0.224899598,225171.569
15433,772446,83.3539,53.18002317,1,2706.1,0.632549287,0.710843373,225563.9888
16205,840068,84.1035,51.96888658,1,2683.9,0.533296411,0.10441767099999999,225725.3837
21837,1195933,58.8921,0.77842254,1,3834.1,0.5884594089999999,0.710843373,225798.2006
8830,408698,87.7662,40.0419384,1,2580.3,0.532882738,0.7510040159999999,226463.1259
12530,678774,39.7978,25.33249433,1,5694.75,0.564499165,0.257028112,226638.5216
20701,1080902,88.0962,50.98719672,2,2572.9,0.602739369,0.204819277,226662.71300000002
5440,267207,56.3731,26.64251767,1,4045.5,0.513653467,0.7510040159999999,228057.3761
21727,1193571,49.9492,4.98983764,1,4576.6,0.675774201,0.710843373,228597.5087
4459,241171,39.3118,0.806496425,1,5822.0,0.422827556,0.0,228873.2996
14985,753822,20.0777,7.66870792,1,11400.4,0.570862077,0.0,228893.8111
6500,296333,52.8763,30.31742327,1,4334.2,0.318369153,0.959839357,229176.4595
10174,481940,87.804,2.470367245,2,2617.3,0.571056566,0.0,229809.4092
13190,702924,71.1521,46.06225358,1,3231.5,0.535554047,0.7510040159999999,229928.0112
8829,408697,89.2042,40.0419384,1,2580.3,0.532882738,0.7510040159999999,230173.5973
4271,233525,79.435,16.21721995,1,2898.5,0.6419187160000001,0.7269076309999999,230242.3475
13138,701810,93.9319,30.935152799999997,1,2454.5,0.45194546700000005,0.642570281,230555.8486
1479,92373,94.2745,8.6140419,1,2447.1,0.6075788360000001,0.0,230699.129
5136,255717,94.5876,40.75955314,1,2439.7,0.580615491,0.0,230765.3677
15110,760478,28.1068,17.86991694,1,8211.7,0.538173817,0.975903614,230804.6096
6830,309455,78.6141,50.50170515,1,2942.9,0.580183049,0.907630522,231353.4349
3226,190275,47.5674,25.18793528,1,4867.45,0.608176423,0.718875502,231531.9411
17240,895986,53.7788,19.83451405,2,4311.9,0.514716362,0.654618474,231888.8077
17522,903093,63.3772,21.28416519,1,3665.4,0.580005495,0.0,232302.7889
6110,287197,54.1708,24.68433267,1,4289.7,0.512703524,0.0,232376.4808
15474,772262,86.6947,42.34903222,1,2691.3,0.625704606,0.0,233321.4461
5079,254559,33.9589,1.073300145,1,6872.5,0.45966464,0.7510040159999999,233382.5403
22173,1208891,38.556,0.67376252,1,6054.7,0.5685645,0.97188755,233445.0132
6590,298173,57.9035,32.6446957,1,4043.8,0.32283814899999996,0.9638554220000001,234150.1733
4463,241813,35.0455,6.510455305,1,6700.4,0.445588033,0.0,234818.8682
20943,1106261,44.1318,0.99298488,2,5332.8,0.606321305,0.0,235346.063
22196,1210027,38.893,5.778590400000001,1,6054.7,0.5922977770000001,0.7510040159999999,235485.4471
21273,1140157,96.3769,62.64497987,2,2447.1,0.542588819,0.0,235843.91199999998
7461,359367,96.40799999999999,62.66354673,1,2447.1,0.586166516,0.7751004020000001,235920.0168
10239,490864,51.8088,9.762049099999999,2,4556.8,0.499707819,0.0,236082.3398
24584,1330325,57.4304,0.48490982,2,4114.1,0.672442013,0.0,236274.4086
16134,837718,27.7262,5.894339255,1,8524.7,0.5954468589999999,0.8072289159999999,236357.5371
5431,266859,54.9128,31.50701827,1,4304.5,0.548665018,0.710843373,236372.1476
12794,686538,58.4411,22.61005671,1,4047.8,0.537200249,0.0,236557.8846
15460,772918,79.0952,36.59960634,1,2994.7,0.5564084229999999,0.333333333,236866.3954
18516,959349,28.3124,18.09722252,1,8371.2,0.72405916,0.0,237008.7629
26368,1449732,38.0779,0.61557084,1,6225.4,0.6731391990000001,0.710843373,237050.1587
